id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count,
387,Who can do it?,35,14,13-04-2023 08:04,Apr-14,no,4,
388,the pleasure of guilt that,36,14,13-04-2023 08:04,Apr-14,yes,2,
389,which they do the most,41,14,13-04-2023 08:04,Apr-14,yes,1,
390,the choice of the fault of the truth,46,14,13-04-2023 08:04,Apr-14,no,2,
391,freed from the pains of the soul,52,14,13-04-2023 08:04,Apr-14,yes,0,
392,that they may be of truth,54,14,13-04-2023 08:04,Apr-14,no,5,
393,for no small reason,57,14,13-04-2023 08:04,Apr-14,no,6,
394,They do not know the pain of debts,66,14,13-04-2023 08:04,Apr-14,yes,2,
395,that it may be borne,69,14,13-04-2023 08:04,Apr-14,yes,1,
396,to be of them and,71,14,13-04-2023 08:04,Apr-14,no,3,
397,I will come to some offices,75,14,13-04-2023 08:04,Apr-14,yes,1,
398,he is asperated by present pains,76,14,13-04-2023 08:04,Apr-14,no,2,
399,something that pains them,87,14,13-04-2023 08:04,Apr-14,no,4,
400,hate the free times,91,14,13-04-2023 08:04,Apr-14,yes,2,
401,the smallest of ours,92,14,13-04-2023 08:04,Apr-14,yes,1,
402,pleasure to be repelled by the blessed,94,14,13-04-2023 08:04,Apr-14,no,2,
403,for here either,98,14,13-04-2023 08:04,Apr-14,yes,0,
404,for that is blessed,99,14,13-04-2023 08:04,Apr-14,no,5,
405,with that certain a,100,14,13-04-2023 08:04,Apr-14,no,6,
406,and said benefits,4,15,13-04-2023 08:04,Apr-14,yes,2,
407,with which no one is troubled,5,15,13-04-2023 08:04,Apr-14,yes,1,
408,laborious selection of things,9,15,13-04-2023 08:04,Apr-14,no,3,
409,who gives birth to pleasures,13,15,13-04-2023 08:04,Apr-14,yes,1,
410,they are expedient,14,15,13-04-2023 08:04,Apr-14,no,2,
411,and that which,21,15,13-04-2023 08:04,Apr-14,no,4,
412,for with labor that,22,15,13-04-2023 08:04,Apr-14,yes,2,
413,pleasure from labor,24,15,13-04-2023 08:04,Apr-14,yes,1,
414,in seeking to do,28,15,13-04-2023 08:04,Apr-14,no,2,
415,and pain and pleasure,32,15,13-04-2023 08:04,Apr-14,yes,0,
416,be blessed in,35,15,13-04-2023 08:04,Apr-14,no,5,
417,those who were blinded,36,15,13-04-2023 08:04,Apr-14,no,6,
418,as a whole,37,15,13-04-2023 08:04,Apr-14,yes,2,
419,option as I will explain,41,15,13-04-2023 08:04,Apr-14,yes,1,
420,or because our,44,15,13-04-2023 08:04,Apr-14,no,3,
421,I will forgive you because,46,15,13-04-2023 08:04,Apr-14,yes,1,
422,let them be wise,52,15,13-04-2023 08:04,Apr-14,no,2,
423,that pleasure or,54,15,13-04-2023 08:04,Apr-14,no,4,
424,mainly because I continue,57,15,13-04-2023 08:04,Apr-14,yes,2,
425,which is asperated to us,63,15,13-04-2023 08:04,Apr-14,yes,1,
426,and no trouble,66,15,13-04-2023 08:04,Apr-14,no,2,
427,for bearing him,71,15,13-04-2023 08:04,Apr-14,yes,0,
428,never mind pain,72,15,13-04-2023 08:04,Apr-14,no,5,
429,in the desire of the truth,75,15,13-04-2023 08:04,Apr-14,no,6,
430,and the pleasure of manners,76,15,13-04-2023 08:04,Apr-14,yes,2,
431,do not run away from pain,87,15,13-04-2023 08:04,Apr-14,yes,1,
432,than it is not,91,15,13-04-2023 08:04,Apr-14,no,3,
433,and that is easy,96,15,13-04-2023 08:04,Apr-14,yes,1,
434,very wise indeed,5,16,13-04-2023 08:04,Apr-14,no,2,
435,they do not know what pleasure is,11,16,13-04-2023 08:04,Apr-14,no,4,
436,you must do that,14,16,13-04-2023 08:04,Apr-14,yes,2,
437,we are leading the charge,18,16,13-04-2023 08:04,Apr-14,yes,1,
438,at the same time or,21,16,13-04-2023 08:04,Apr-14,no,2,
439,to be where it will happen,24,16,13-04-2023 08:04,Apr-14,yes,0,
440,a thing is held,31,16,13-04-2023 08:04,Apr-14,no,5,
441,chosen otherwise or,36,16,13-04-2023 08:04,Apr-14,no,6,
442,everyone is spared the pain,41,16,13-04-2023 08:04,Apr-14,yes,2,
443,and as nothing,42,16,13-04-2023 08:04,Apr-14,yes,1,
444,nothing is laborious to reject,54,16,13-04-2023 08:04,Apr-14,no,3,
445,and no one,57,16,13-04-2023 08:04,Apr-14,yes,1,
446,they do not know that it is a pleasure,62,16,13-04-2023 08:04,Apr-14,no,2,
447,whence into whom,63,16,13-04-2023 08:04,Apr-14,no,4,
448,the very distinction indeed,66,16,13-04-2023 08:04,Apr-14,yes,2,
449,but who is in pain,70,16,13-04-2023 08:04,Apr-14,yes,1,
450,with pain and some,71,16,13-04-2023 08:04,Apr-14,no,2,
451,He is the accuser,73,16,13-04-2023 08:04,Apr-14,yes,0,
452,with pain and comfort,75,16,13-04-2023 08:04,Apr-14,no,5,
453,he wants to be repulsed expeditiously,76,16,13-04-2023 08:04,Apr-14,no,6,
454,He is held in hatred by others,82,16,13-04-2023 08:04,Apr-14,yes,2,
455,You must be corrupted by that,91,16,13-04-2023 08:04,Apr-14,yes,1,
456,it turns out he hates to be rejected,5,17,13-04-2023 08:04,Apr-14,no,3,
457,itself and the times,14,17,13-04-2023 08:04,Apr-14,yes,1,
458,It is clear to do,19,17,13-04-2023 08:04,Apr-14,no,2,
459,and here the great,21,17,13-04-2023 08:04,Apr-14,no,4,
460,I will not open to be repelled,24,17,13-04-2023 08:04,Apr-14,yes,2,
461,because the exercise of pleasures,26,17,13-04-2023 08:04,Apr-14,yes,1,
462,pain and who,30,17,13-04-2023 08:04,Apr-14,no,2,
463,it or things,31,17,13-04-2023 08:04,Apr-14,yes,0,
464,here or pleasures,33,17,13-04-2023 08:04,Apr-14,no,5,
465,whence we accuse them,36,17,13-04-2023 08:04,Apr-14,no,6,
466,whence and the like in,39,17,13-04-2023 08:04,Apr-14,yes,2,
467,we are guilty of the consequences,40,17,13-04-2023 08:04,Apr-14,yes,1,
468,pleasure and trouble,41,17,13-04-2023 08:04,Apr-14,no,3,
469,be born with the blessed one,54,17,13-04-2023 08:04,Apr-14,yes,1,
470,pleasures that often,57,17,13-04-2023 08:04,Apr-14,no,2,
471,but either in time,66,17,13-04-2023 08:04,Apr-14,no,4,
472,and those who have none,71,17,13-04-2023 08:04,Apr-14,yes,2,
473,no one is free to refuse,75,17,13-04-2023 08:04,Apr-14,yes,1,
474,the choice of the present id,76,17,13-04-2023 08:04,Apr-14,no,2,
475,it is either flight,84,17,13-04-2023 08:04,Apr-14,yes,0,
476,from flattery,87,17,13-04-2023 08:04,Apr-14,no,5,
477,who praises the times,91,17,13-04-2023 08:04,Apr-14,no,6,
478,get them with hard work,96,17,13-04-2023 08:04,Apr-14,yes,2,
479,they corrupted him,5,18,13-04-2023 08:04,Apr-14,yes,1,
480,"further, or pain",14,18,13-04-2023 08:04,Apr-14,no,3,
481,nothing to be solved,16,18,13-04-2023 08:04,Apr-14,yes,1,
482,the pleasure of which indeed,18,18,13-04-2023 08:04,Apr-14,no,2,
483,because those who are repulsed,21,18,13-04-2023 08:04,Apr-14,no,4,
484,seek to be pursued and,22,18,13-04-2023 08:04,Apr-14,yes,2,
485,and that one,24,18,13-04-2023 08:04,Apr-14,yes,1,
486,which will happen to the body,26,18,13-04-2023 08:04,Apr-14,no,2,
487,but the like accusers,30,18,13-04-2023 08:04,Apr-14,yes,0,
488,whom therefore,32,18,13-04-2023 08:04,Apr-14,no,5,
489,will follow and or,36,18,13-04-2023 08:04,Apr-14,no,6,
490,I will explain the results of the method,41,18,13-04-2023 08:04,Apr-14,yes,2,
491,I am bound to forgive or,43,18,13-04-2023 08:04,Apr-14,yes,1,
492,but let him flee from him,44,18,13-04-2023 08:04,Apr-14,no,3,
493,as we have said,48,18,13-04-2023 08:04,Apr-14,yes,1,
494,that from him,54,18,13-04-2023 08:04,Apr-14,no,2,
495,He often runs away,55,18,13-04-2023 08:04,Apr-14,no,4,
496,therefore the pain,57,18,13-04-2023 08:04,Apr-14,yes,2,
497,no one knows them wisely,66,18,13-04-2023 08:04,Apr-14,yes,1,
498,and to do something,71,18,13-04-2023 08:04,Apr-14,no,2,
499,and finding them with pains,75,18,13-04-2023 08:04,Apr-14,yes,0,
500,pain is the difference,76,18,13-04-2023 08:04,Apr-14,no,5,
501,the result is a great expedient,82,18,13-04-2023 08:04,Apr-14,no,6,
502,option from others,84,18,13-04-2023 08:04,Apr-14,yes,2,
503,He will blame the trouble on others,91,18,13-04-2023 08:04,Apr-14,yes,1,
504,I will open the door to escape easily,92,18,13-04-2023 08:04,Apr-14,no,3,
505,and at the time of the blessed,97,18,13-04-2023 08:04,Apr-14,yes,1,
506,that's the fault,3,19,13-04-2023 08:04,Apr-14,no,2,
507,and he is asperated by the gentle,5,19,13-04-2023 08:04,Apr-14,no,4,
508,but the flight is right,11,19,13-04-2023 08:04,Apr-14,yes,2,
509,whomever,12,19,13-04-2023 08:04,Apr-14,yes,1,
510,body as body,14,19,13-04-2023 08:04,Apr-14,no,2,
511,whether it be great or not,17,19,13-04-2023 08:04,Apr-14,yes,0,
512,Nothing escapes pain,18,19,13-04-2023 08:04,Apr-14,no,5,
513,itself or things,19,19,13-04-2023 08:04,Apr-14,no,6,
514,or the error of the labors,21,19,13-04-2023 08:04,Apr-14,yes,2,
515,but let it be so,22,19,13-04-2023 08:04,Apr-14,yes,1,
516,born as,24,19,13-04-2023 08:04,Apr-14,no,3,
517,because they bear less,26,19,13-04-2023 08:04,Apr-14,yes,1,
518,architect some things,35,19,13-04-2023 08:04,Apr-14,no,2,
519,worthy of rejection,36,19,13-04-2023 08:04,Apr-14,no,4,
520,It takes the inventor to choose,41,19,13-04-2023 08:04,Apr-14,yes,2,
521,because someone was blinded,47,19,13-04-2023 08:04,Apr-14,yes,1,
522,you see that trouble,48,19,13-04-2023 08:04,Apr-14,no,2,
523,they are of life and,54,19,13-04-2023 08:04,Apr-14,yes,0,
524,and life itself,56,19,13-04-2023 08:04,Apr-14,no,5,
525,and him herself,57,19,13-04-2023 08:04,Apr-14,no,6,
526,or even hinders,66,19,13-04-2023 08:04,Apr-14,yes,2,
527,he will accept the consequences,67,19,13-04-2023 08:04,Apr-14,yes,1,
528,choosing the most worthy ones,70,19,13-04-2023 08:04,Apr-14,no,3,
529,than ours,71,19,13-04-2023 08:04,Apr-14,yes,1,
530,what and to us,73,19,13-04-2023 08:04,Apr-14,no,2,
531,that is pleasure,75,19,13-04-2023 08:04,Apr-14,no,4,
532,but the present less,76,19,13-04-2023 08:04,Apr-14,yes,2,
533,what times he,91,19,13-04-2023 08:04,Apr-14,yes,1,
534,they often do not know what is present,93,19,13-04-2023 08:04,Apr-14,no,2,
535,he was blinded by the pains of suffering,95,19,13-04-2023 08:04,Apr-14,yes,0,
536,who hates pain,97,19,13-04-2023 08:04,Apr-14,no,5,
537,from the pains of the architect,98,19,13-04-2023 08:04,Apr-14,no,6,
538,to ourselves,99,19,13-04-2023 08:04,Apr-14,yes,2,
539,those who provide praise,100,19,13-04-2023 08:04,Apr-14,yes,1,
540,that is the very choice,2,20,13-04-2023 08:04,Apr-14,no,3,
541,it will be followed by pains,5,20,13-04-2023 08:04,Apr-14,yes,1,
542,They provide for the consequences of the birth,14,20,13-04-2023 08:04,Apr-14,no,2,
543,pain from pleasures,17,20,13-04-2023 08:04,Apr-14,no,4,
544,it takes a laborious desert,21,20,13-04-2023 08:04,Apr-14,yes,2,
545,some flexibility in pleasures,24,20,13-04-2023 08:04,Apr-14,yes,1,
546,but something of ours,36,20,13-04-2023 08:04,Apr-14,no,2,
547,nothing that all,41,20,13-04-2023 08:04,Apr-14,yes,0,
548,they are to be bred,43,20,13-04-2023 08:04,Apr-14,no,5,
549,either or both,52,20,13-04-2023 08:04,Apr-14,no,6,
550,who is to follow,54,20,13-04-2023 08:04,Apr-14,yes,2,
551,but everyone hates it,56,20,13-04-2023 08:04,Apr-14,yes,1,
552,that or trouble,57,20,13-04-2023 08:04,Apr-14,no,3,
553,to choose the pleasure of desire,60,20,13-04-2023 08:04,Apr-14,yes,1,
554,corrupt who of them,66,20,13-04-2023 08:04,Apr-14,no,2,
555,I will forgive those who desire it,67,20,13-04-2023 08:04,Apr-14,no,4,
556,He is in pain,71,20,13-04-2023 08:04,Apr-14,yes,2,
557,and indeed you must,73,20,13-04-2023 08:04,Apr-14,yes,1,
558,when it is,75,20,13-04-2023 08:04,Apr-14,no,2,
559,at the time as pleasure,76,20,13-04-2023 08:04,Apr-14,yes,0,
560,or flees and,82,20,13-04-2023 08:04,Apr-14,no,5,
561,from being the most worthy,85,20,13-04-2023 08:04,Apr-14,no,6,
562,to be assumed or for,91,20,13-04-2023 08:04,Apr-14,yes,2,
563,result in rejection,96,20,13-04-2023 08:04,Apr-14,yes,1,
564,a distinction which is flight,97,20,13-04-2023 08:04,Apr-14,no,3,
565,said something great,98,20,13-04-2023 08:04,Apr-14,yes,1,
566,that in search,3,21,13-04-2023 08:04,Apr-14,no,2,
567,nor whom to bear,4,21,13-04-2023 08:04,Apr-14,no,4,
568,for it is just to be accepted,5,21,13-04-2023 08:04,Apr-14,yes,2,
569,the consequence is to be born free,6,21,13-04-2023 08:04,Apr-14,yes,1,
570,we do not lead them,8,21,13-04-2023 08:04,Apr-14,no,2,
571,all that is present is nothing,14,21,13-04-2023 08:04,Apr-14,yes,0,
572,of these as,17,21,13-04-2023 08:04,Apr-14,no,5,
573,but when he repels,18,21,13-04-2023 08:04,Apr-14,no,6,
574,to be present,20,21,13-04-2023 08:04,Apr-14,yes,2,
575,ways that,21,21,13-04-2023 08:04,Apr-14,yes,1,
576,they fall and praise,24,21,13-04-2023 08:04,Apr-14,no,3,
577,they are to be received,27,21,13-04-2023 08:04,Apr-14,yes,1,
578,who from offices,36,21,13-04-2023 08:04,Apr-14,no,2,
579,the necessities are there,39,21,13-04-2023 08:04,Apr-14,no,4,
580,it is to refuse these,41,21,13-04-2023 08:04,Apr-14,yes,2,
581,exercise for trouble,48,21,13-04-2023 08:04,Apr-14,yes,1,
582,corrupt life and,54,21,13-04-2023 08:04,Apr-14,no,2,
583,you owe all the pain,57,21,13-04-2023 08:04,Apr-14,yes,0,
584,pain is the fault of the inventor,65,21,13-04-2023 08:04,Apr-14,no,5,
585,all or selected,66,21,13-04-2023 08:04,Apr-14,no,6,
586,but the accusers and,70,21,13-04-2023 08:04,Apr-14,yes,2,
587,others were to follow,71,21,13-04-2023 08:04,Apr-14,yes,1,
588,himself or,75,21,13-04-2023 08:04,Apr-14,no,3,
589,or as,76,21,13-04-2023 08:04,Apr-14,yes,1,
590,He often criticizes and hurts,79,21,13-04-2023 08:04,Apr-14,no,2,
591,please where from,87,21,13-04-2023 08:04,Apr-14,no,4,
592,life because of those who praise,91,21,13-04-2023 08:04,Apr-14,yes,2,
593,by reason of their desire,97,21,13-04-2023 08:04,Apr-14,yes,1,
594,or he will criticize it,100,21,13-04-2023 08:04,Apr-14,no,2,
595,do not soften the exercise,5,22,13-04-2023 08:04,Apr-14,yes,0,
596,he takes no pain,8,22,13-04-2023 08:04,Apr-14,no,5,
597,no one cares for pain,12,22,13-04-2023 08:04,Apr-14,no,6,
598,He accuses and hinders,13,22,13-04-2023 08:04,Apr-14,yes,2,
599,for I will come in the same way,14,22,13-04-2023 08:04,Apr-14,yes,1,
600,there are some ways,16,22,13-04-2023 08:04,Apr-14,no,3,
601,pains finder pains,20,22,13-04-2023 08:04,Apr-14,yes,1,
602,who is here?,21,22,13-04-2023 08:04,Apr-14,no,2,
603,let it be pleasures and,24,22,13-04-2023 08:04,Apr-14,no,4,
604,or even the smallest ones,26,22,13-04-2023 08:04,Apr-14,yes,2,
605,let them be corrupted with pain,31,22,13-04-2023 08:04,Apr-14,yes,1,
606,but in the right times,36,22,13-04-2023 08:04,Apr-14,no,2,
607,he flattered him,38,22,13-04-2023 08:04,Apr-14,yes,0,
608,not from him,40,22,13-04-2023 08:04,Apr-14,no,5,
609,the result is forgiveness,41,22,13-04-2023 08:04,Apr-14,no,6,
610,to get things and,43,22,13-04-2023 08:04,Apr-14,yes,2,
611,please be a pain,46,22,13-04-2023 08:04,Apr-14,yes,1,
612,for he takes up criticism,52,22,13-04-2023 08:04,Apr-14,no,3,
613,but let it be a pleasure,54,22,13-04-2023 08:04,Apr-14,yes,1,
614,when he criticizes it,55,22,13-04-2023 08:04,Apr-14,no,2,
615,for it is as,57,22,13-04-2023 08:04,Apr-14,no,4,
616,as it pleases,65,22,13-04-2023 08:04,Apr-14,yes,2,
617,I will explain the truth to the corrupt,66,22,13-04-2023 08:04,Apr-14,yes,1,
618,and not to do,67,22,13-04-2023 08:04,Apr-14,no,2,
619,services as not,71,22,13-04-2023 08:04,Apr-14,yes,0,
620,to please everyone,72,22,13-04-2023 08:04,Apr-14,no,5,
621,there are none of these,75,22,13-04-2023 08:04,Apr-14,no,6,
622,to choose all nothing,76,22,13-04-2023 08:04,Apr-14,yes,2,
623,every pleasure is something,79,22,13-04-2023 08:04,Apr-14,yes,1,
624,whatever the times,82,22,13-04-2023 08:04,Apr-14,no,3,
625,the pains of everything,91,22,13-04-2023 08:04,Apr-14,yes,1,
626,I will open with pain in time,94,22,13-04-2023 08:04,Apr-14,no,2,
627,we may escape,97,22,13-04-2023 08:04,Apr-14,no,4,
628,so that no one succeeds,99,22,13-04-2023 08:04,Apr-14,yes,2,
629,to choose elders and,2,23,13-04-2023 08:04,Apr-14,yes,1,
630,into or pleasure,5,23,13-04-2023 08:04,Apr-14,no,2,
631,is held or rejected,10,23,13-04-2023 08:04,Apr-14,yes,0,
632,"wise, whence wise",14,23,13-04-2023 08:04,Apr-14,no,5,
633,whatever the choice and,16,23,13-04-2023 08:04,Apr-14,no,6,
634,the accusatory things or,21,23,13-04-2023 08:04,Apr-14,yes,2,
635,what a laborious thing,22,23,13-04-2023 08:04,Apr-14,yes,1,
636,bodily troubles which,24,23,13-04-2023 08:04,Apr-14,no,3,
637,pain to be,28,23,13-04-2023 08:04,Apr-14,yes,1,
638,the pleasure of choosing them,31,23,13-04-2023 08:04,Apr-14,no,2,
639,to follow the rougher ones,36,23,13-04-2023 08:04,Apr-14,no,4,
640,be nothing or,38,23,13-04-2023 08:04,Apr-14,yes,2,
641,the so-called flight of trouble,41,23,13-04-2023 08:04,Apr-14,yes,1,
642,it is here,42,23,13-04-2023 08:04,Apr-14,no,2,
643,and the most valuable reason,54,23,13-04-2023 08:04,Apr-14,yes,0,
644,nor hate,57,23,13-04-2023 08:04,Apr-14,no,5,
645,happy and,66,23,13-04-2023 08:04,Apr-14,no,6,
646,we lead to rejection,70,23,13-04-2023 08:04,Apr-14,yes,2,
647,something laborious is held,71,23,13-04-2023 08:04,Apr-14,yes,1,
648,than him,73,23,13-04-2023 08:04,Apr-14,no,3,
649,any trouble,75,23,13-04-2023 08:04,Apr-14,yes,1,
650,he accepts that he is happy,76,23,13-04-2023 08:04,Apr-14,no,2,
651,in them,78,23,13-04-2023 08:04,Apr-14,no,4,
652,and the like as,82,23,13-04-2023 08:04,Apr-14,yes,2,
653,or let pleasure flee,91,23,13-04-2023 08:04,Apr-14,yes,1,
654,I will open the present and,93,23,13-04-2023 08:04,Apr-14,no,2,
655,or it will be pursued,5,24,13-04-2023 08:04,Apr-14,yes,0,
656,of the soul from which,9,24,13-04-2023 08:04,Apr-14,no,5,
657,everyone takes care of it,10,24,13-04-2023 08:04,Apr-14,no,6,
658,some every a,14,24,13-04-2023 08:04,Apr-14,yes,2,
659,that they may be praised,15,24,13-04-2023 08:04,Apr-14,yes,1,
660,he hates the dark ones,17,24,13-04-2023 08:04,Apr-14,no,3,
661,corrupt offices troubles,20,24,13-04-2023 08:04,Apr-14,yes,1,
662,except those who praise,21,24,13-04-2023 08:04,Apr-14,no,2,
663,let him find them,24,24,13-04-2023 08:04,Apr-14,no,4,
664,he is averse to pleasures and,27,24,13-04-2023 08:04,Apr-14,yes,2,
665,pain is to be borne with pleasure,28,24,13-04-2023 08:04,Apr-14,yes,1,
666,it is the fault of,36,24,13-04-2023 08:04,Apr-14,no,2,
667,for the labor of life,41,24,13-04-2023 08:04,Apr-14,yes,0,
668,let the corrupt be harsher,43,24,13-04-2023 08:04,Apr-14,no,5,
669,or in what way of life,47,24,13-04-2023 08:04,Apr-14,no,6,
670,no because the times,50,24,13-04-2023 08:04,Apr-14,yes,2,
671,rejection and error,54,24,13-04-2023 08:04,Apr-14,yes,1,
672,except them,57,24,13-04-2023 08:04,Apr-14,no,3,
673,there is no truth to the tenderhearted,60,24,13-04-2023 08:04,Apr-14,yes,1,
674,they do not know how to benefit them,66,24,13-04-2023 08:04,Apr-14,no,2,
675,never run away from pleasure,67,24,13-04-2023 08:04,Apr-14,no,4,
676,who therefore,71,24,13-04-2023 08:04,Apr-14,yes,2,
677,some because of pains,75,24,13-04-2023 08:04,Apr-14,yes,1,
678,because and to some,76,24,13-04-2023 08:04,Apr-14,no,2,
679,an architect and a wise man,91,24,13-04-2023 08:04,Apr-14,yes,0,
680,to be this architect,95,24,13-04-2023 08:04,Apr-14,no,5,
681,and and and,4,25,13-04-2023 08:04,Apr-14,no,6,
682,praisers and here,5,25,13-04-2023 08:04,Apr-14,yes,2,
683,with some pains which,6,25,13-04-2023 08:04,Apr-14,yes,1,
684,rejecting the pains of the praisers,9,25,13-04-2023 08:04,Apr-14,no,3,
685,that pain of truth,13,25,13-04-2023 08:04,Apr-14,yes,1,
686,who all times,14,25,13-04-2023 08:04,Apr-14,no,2,
687,so it will happen to the inventor,21,25,13-04-2023 08:04,Apr-14,no,4,
688,I will explain the tasks,24,25,13-04-2023 08:04,Apr-14,yes,2,
689,it is more severe with pains,28,25,13-04-2023 08:04,Apr-14,yes,1,
690,or the pleasure to be assumed,36,25,13-04-2023 08:04,Apr-14,no,2,
691,the benefits of refusing and,39,25,13-04-2023 08:04,Apr-14,yes,0,
692,he runs away or he loves,41,25,13-04-2023 08:04,Apr-14,no,5,
693,or the result,46,25,13-04-2023 08:04,Apr-14,no,6,
694,They fall into the pleasure of flattery,48,25,13-04-2023 08:04,Apr-14,yes,2,
695,exercise often and,50,25,13-04-2023 08:04,Apr-14,yes,1,
696,in which life,52,25,13-04-2023 08:04,Apr-14,no,3,
697,others and who,54,25,13-04-2023 08:04,Apr-14,yes,1,
698,the consequence of which is easy,55,25,13-04-2023 08:04,Apr-14,no,2,
699,pleasure pleasure from,57,25,13-04-2023 08:04,Apr-14,no,4,
700,they do not know the least,66,25,13-04-2023 08:04,Apr-14,yes,2,
701,free from pain,67,25,13-04-2023 08:04,Apr-14,yes,1,
702,the smallest escapes from,71,25,13-04-2023 08:04,Apr-14,no,2,
703,and not pains,72,25,13-04-2023 08:04,Apr-14,yes,0,
704,avoid being rejected,75,25,13-04-2023 08:04,Apr-14,no,5,
705,as an architect,76,25,13-04-2023 08:04,Apr-14,no,6,
706,to some or to anyone,78,25,13-04-2023 08:04,Apr-14,yes,2,
707,to assume those things,79,25,13-04-2023 08:04,Apr-14,yes,1,
